,length,width,depth,table,carat_log,cut_num,color_num,clarity_num
23649,4.36,4.4,2.7,2.4640000000000004,-1.171182981502945,4,3,2
23650,7.55,7.49,4.63,4.494,0.47000362924573563,3,3,3
23651,4.67,4.71,2.8,2.6376000000000004,-0.9942522733438669,4,2,2
23652,6.32,6.38,3.96,3.828,0.009950330853168092,1,3,1
23653,5.73,5.77,3.48,3.3465999999999996,-0.35667494393873245,3,2,4
23654,4.25,4.27,2.68,2.3485,-1.2039728043259361,2,3,4
23655,7.43,7.46,4.49,4.4014,0.43178241642553783,4,1,1
23656,5.58,5.77,3.58,3.2312,-0.342490308946776,2,3,3
23657,6.59,6.63,4.17,3.7128,0.10436001532424286,1,4,2
23658,4.34,4.3,2.68,2.365,-1.2039728043259361,4,4,4
23659,4.19,4.22,2.62,2.3632,-1.2729656758128873,4,1,3
23660,6.15,6.07,3.86,3.5206,-0.09431067947124129,2,3,4
23661,8.09,8.05,4.95,4.6690000000000005,0.7030975114131134,3,4,1
23662,5.1,5.06,3.05,3.1877999999999997,-0.6931471805599453,2,3,2
23663,6.5,6.54,4.15,3.9894,0.11332868530700327,1,0,2
23664,6.25,6.19,4.02,4.1473,0.0,0,3,1
23665,6.07,6.11,3.89,3.666,-0.10536051565782628,1,6,1
23666,4.26,4.29,2.6,2.7885,-1.2039728043259361,1,6,1
23667,4.53,4.49,2.76,2.6491,-1.0788096613719298,3,4,3
23668,4.76,4.73,2.94,2.6488000000000005,-0.916290731874155,4,4,5
23669,4.58,4.62,2.81,2.5410000000000004,-1.0216512475319814,4,3,2
23670,6.59,6.63,4.13,3.9116999999999997,0.10436001532424286,2,4,6
23671,5.58,5.61,3.57,3.1416000000000004,-0.35667494393873245,1,5,3
23672,7.62,7.67,4.79,4.2952,0.5481214085096876,4,2,2
23673,6.28,6.35,4.01,3.6829999999999994,0.009950330853168092,1,5,2
23674,5.23,5.14,3.15,3.0839999999999996,-0.6733445532637656,3,6,5
23675,4.59,4.62,2.81,2.5410000000000004,-1.0216512475319814,2,2,1
23676,4.88,4.83,2.99,2.9463,-0.8209805520698302,3,3,2
23677,4.75,4.8,2.9,2.88,-0.916290731874155,3,4,3
23678,4.65,4.71,2.9,2.826,-0.941608539858445,3,2,2
23679,5.92,5.86,3.66,3.516,-0.2231435513142097,3,4,3
23680,6.59,6.54,4.1,3.7931999999999997,0.09531017980432493,3,2,3
23681,4.35,4.39,2.66,2.4584,-1.2039728043259361,4,4,3
23682,5.29,5.32,3.28,2.9260000000000006,-0.5978370007556204,4,6,4
23683,5.85,5.92,3.42,3.4928,-0.342490308946776,1,3,4
23684,7.12,7.08,4.28,4.1772,0.2700271372130602,3,3,3
23685,6.39,6.27,4.04,3.3230999999999997,0.0,1,2,2
23686,5.98,6.01,3.95,3.606,-0.10536051565782628,1,4,1
23687,6.11,6.2,3.82,3.7199999999999998,-0.10536051565782628,2,2,3
23688,6.08,6.04,3.94,3.3824000000000005,-0.10536051565782628,0,0,3
23689,7.25,7.31,4.6,4.2398,0.41871033485818504,1,6,1
23690,4.95,4.86,2.95,2.916,-0.8209805520698302,3,3,2
23691,5.63,5.69,3.53,3.2433,-0.35667494393873245,2,4,3
23692,8.44,8.35,5.31,4.676,0.8458682675776092,2,2,1
23693,6.65,6.62,4.07,3.8396,0.08617769624105241,3,6,1
23694,7.63,7.57,4.81,4.4662999999999995,0.5596157879354227,4,0,2
23695,5.68,5.72,3.57,3.0888,-0.342490308946776,2,0,3
23696,5.67,5.72,3.5,3.3175999999999997,-0.342490308946776,2,1,2
23697,5.05,5.09,3.19,2.7995,-0.6931471805599453,2,3,5
23698,6.84,6.79,4.16,3.9381999999999997,0.16551443847757333,3,3,5
23699,6.35,6.47,3.74,3.8172999999999995,-0.09431067947124129,2,2,3
23700,7.61,7.56,4.73,4.3092,0.5306282510621704,4,2,3
23701,4.38,4.35,2.65,2.5229999999999997,-1.171182981502945,3,4,2
23702,7.37,7.44,4.5,4.2408,0.412109650826833,4,3,4
23703,4.32,4.34,2.68,2.387,-1.2039728043259361,4,3,6
23704,4.33,4.35,2.64,2.6534999999999997,-1.171182981502945,2,3,4
23705,4.08,4.12,2.52,2.3895999999999997,-1.3470736479666092,2,5,5
23706,6.53,6.57,4.05,3.8763,0.06765864847381486,3,4,1
23707,7.15,7.19,4.48,4.0983,0.37843643572024505,2,1,2
23708,5.85,5.89,3.55,3.3572999999999995,-0.3285040669720361,2,6,2
23709,4.72,4.75,2.99,2.5650000000000004,-0.8915981192837836,1,6,1
23710,4.34,4.39,2.71,2.3706,-1.171182981502945,4,1,6
23711,4.58,4.6,2.85,2.53,-1.0216512475319814,4,5,4
23712,6.99,7.03,4.38,4.0774,0.28517894223366247,3,5,1
23713,5.84,5.87,3.34,3.6394,-0.342490308946776,0,4,2
23714,4.74,4.75,2.97,2.5650000000000004,-0.916290731874155,4,1,3
23715,4.73,4.75,2.94,2.66,-0.916290731874155,4,4,4
23716,5.61,5.53,3.29,3.3733,-0.527632742082372,3,5,3
23717,6.28,6.24,3.83,3.5568,-0.10536051565782628,4,2,4
23718,7.26,7.32,4.51,4.3187999999999995,0.4054651081081644,2,5,2
23719,5.03,5.06,3.09,3.0866,-0.6931471805599453,1,1,4
23720,4.76,4.81,2.97,2.5974,-0.8915981192837836,4,5,2
23721,4.82,4.85,2.94,2.8614999999999995,-0.8675005677047231,2,6,2
23722,5.47,5.43,3.28,3.0950999999999995,-0.5447271754416722,4,2,2
23723,6.4,6.46,3.89,3.6821999999999995,0.0,1,1,2
23724,4.59,4.55,2.82,2.6845,-1.0216512475319814,3,3,4
23725,5.73,5.77,3.58,3.2888999999999995,-0.3285040669720361,2,0,4
23726,5.65,5.62,3.58,3.2596,-0.35667494393873245,2,5,2
23727,5.19,5.14,2.91,3.2896,-0.7550225842780328,0,5,3
23728,6.82,6.79,4.19,3.8024000000000004,0.16551443847757333,4,5,0
23729,4.22,4.25,2.68,2.55,-1.2039728043259361,1,2,6
23730,5.33,5.37,3.34,3.1683,-0.527632742082372,2,4,2
23731,6.67,6.64,4.0,3.8511999999999995,0.058268908123975824,3,3,3
23732,4.73,4.78,2.96,2.7723999999999998,-0.8915981192837836,4,5,5
23733,6.8,6.83,4.24,3.9614,0.1906203596086497,3,2,7
23734,8.15,7.99,4.92,4.8739,0.6981347220709843,3,1,3
23735,6.49,6.44,3.97,3.6064000000000007,0.0,3,3,1
23736,7.49,7.59,4.47,4.4780999999999995,0.412109650826833,2,1,2
23737,9.44,9.38,5.42,6.0032000000000005,1.1019400787607843,1,2,1
23738,4.43,4.47,2.73,2.5032,-1.1086626245216111,4,4,3
23739,8.8,8.66,5.3,4.763000000000001,0.9162907318741551,4,0,1
23740,6.57,6.61,4.1,3.6355000000000004,0.09531017980432493,4,2,4
23741,4.26,4.3,2.6,2.365,-1.2729656758128873,4,4,2
23742,5.97,5.99,3.83,3.5341,-0.10536051565782628,1,4,2
23743,7.96,8.05,5.08,4.427500000000001,0.7080357930536959,4,4,1
23744,7.14,7.07,4.65,4.0299,0.4054651081081644,0,5,4
23745,8.03,7.99,5.15,4.6342,0.7227059828014898,1,2,0
23746,5.62,5.59,3.54,3.4099,-0.35667494393873245,2,0,3
23747,6.47,6.45,3.93,3.6765,0.0,4,3,5
23748,5.16,5.14,3.13,3.0839999999999996,-0.6931471805599453,3,3,4
23749,6.72,6.67,4.26,4.002,0.1823215567939546,1,6,0
23750,7.37,7.34,4.55,4.3306,0.43178241642553783,3,3,4
23751,7.49,7.4,4.56,4.44,0.4252677354043441,2,5,3
23752,4.81,4.77,2.98,2.6712,-0.8675005677047231,4,3,5
23753,8.16,8.18,5.04,4.5808,0.7275486072772777,4,1,1
23754,7.41,7.37,4.58,4.1272,0.4382549309311553,3,2,1
23755,4.58,4.61,2.85,2.4894000000000003,-1.0216512475319814,4,1,4
23756,5.85,5.8,3.72,3.19,-0.23572233352106983,1,1,2
23757,4.44,4.39,2.66,2.634,-1.1394342831883648,3,5,2
23758,5.98,6.05,3.63,3.5694999999999997,-0.21072103131565253,3,4,2
23759,4.31,4.33,2.67,2.5547,-1.171182981502945,3,5,6
23760,7.33,7.3,4.56,4.161,0.412109650826833,4,4,2
23761,5.46,5.43,3.36,3.0408,-0.4942963218147801,4,5,3
23762,6.16,6.09,4.07,3.5930999999999997,0.0,0,3,0
23763,4.09,4.11,2.57,2.1783,-1.3470736479666092,4,3,5
23764,6.43,6.35,4.01,3.556,0.009950330853168092,4,5,5
23765,5.4,5.48,3.25,3.1236,-0.5621189181535413,2,5,1
23766,5.49,5.39,3.44,3.2339999999999995,-0.4620354595965587,2,2,5
23767,7.27,7.16,4.37,4.296,0.371563556432483,3,3,4
23768,8.52,8.49,5.34,4.8393,0.8754687373538999,4,1,1
23769,5.85,5.82,3.63,3.5502000000000002,-0.2613647641344075,3,0,4
23770,6.13,6.06,3.8,3.8177999999999996,-0.10536051565782628,2,2,2
23771,6.66,6.7,4.05,3.8859999999999997,0.08617769624105241,4,5,3
23772,6.2,6.17,3.9,3.3318000000000003,-0.10536051565782628,2,5,1
23773,5.77,5.79,3.48,3.4739999999999998,-0.342490308946776,4,1,2
23774,4.47,4.51,2.77,2.5256000000000003,-1.0788096613719298,2,3,5
23775,8.32,8.23,4.76,4.938,0.6981347220709843,1,2,1
23776,5.18,5.2,3.2,2.7560000000000002,-0.6733445532637656,4,5,3
23777,6.53,6.5,4.06,3.575,0.04879016416943205,4,4,4
23778,5.17,5.21,3.16,3.0738999999999996,-0.6348782724359695,4,5,3
23779,4.26,4.31,2.68,2.4997999999999996,-1.2039728043259361,3,5,3
23780,6.55,6.62,4.02,3.7733999999999996,0.04879016416943205,4,1,2
23781,4.37,4.34,2.66,2.5172,-1.171182981502945,3,5,4
23782,4.78,4.74,2.93,2.7492,-0.8915981192837836,3,6,6
23783,5.05,5.08,3.18,2.9463999999999997,-0.6931471805599453,2,0,2
23784,5.98,6.01,3.75,3.2934799999999993,-0.21072103131565253,4,1,3
23785,4.34,4.31,2.71,2.4566999999999997,-1.171182981502945,4,3,3
23786,4.88,4.83,2.92,2.8013999999999997,-0.8675005677047231,3,6,1
23787,4.58,4.63,2.83,2.5002,-1.0498221244986778,4,3,4
23788,6.59,6.62,3.91,3.972,0.04879016416943205,1,2,2
23789,5.85,5.87,3.56,3.3459,-0.3011050927839216,4,4,3
23790,6.55,6.51,3.95,3.8408999999999995,0.01980262729617973,4,3,2
23791,6.22,6.25,3.87,3.3125,-0.08338160893905101,4,5,1
23792,5.84,5.79,3.39,3.5319,-0.342490308946776,1,2,2
23793,5.04,5.08,3.16,2.8956,-0.6733445532637656,4,0,3
23794,6.86,6.81,4.21,4.017899999999999,0.19885085874516517,3,1,3
23795,4.37,4.41,2.75,2.4696000000000002,-1.1394342831883648,4,4,6
23796,6.64,6.69,4.11,3.8802,0.10436001532424286,3,2,3
23797,4.44,4.42,2.71,2.4752,-1.1394342831883648,4,3,4
23798,6.43,6.39,3.91,3.8339999999999996,0.0,3,4,6
23799,5.65,5.69,3.59,3.1864000000000003,-0.342490308946776,1,1,4
23800,8.03,7.95,4.92,4.6905,0.6931471805599453,3,4,1
23801,5.65,5.71,3.56,3.1976000000000004,-0.3285040669720361,4,6,3
23802,4.62,4.67,2.96,2.4751000000000003,-0.941608539858445,1,3,3
23803,4.38,4.35,2.7,2.3925,-1.171182981502945,4,2,3
23804,5.98,6.06,3.52,3.3936,-0.2876820724517809,1,3,6
23805,6.29,6.34,3.86,3.487,-0.06187540371808753,4,5,1
23806,4.36,4.33,2.8,2.3382,-1.1394342831883648,0,4,2
23807,5.23,5.26,3.21,2.8930000000000002,-0.6348782724359695,4,3,4
23808,7.17,7.12,4.56,4.3432,0.4054651081081644,1,2,4
23809,4.58,4.45,2.89,2.4920000000000004,-0.9942522733438669,1,1,3
23810,6.51,6.46,4.09,3.8114,0.0769610411361284,2,4,1
23811,6.61,6.65,3.95,3.8569999999999998,0.058268908123975824,3,3,5
23812,4.35,4.39,2.74,2.5900999999999996,-1.1086626245216111,2,4,4
23813,5.14,5.17,3.21,3.0503,-0.6539264674066639,2,5,4
23814,4.31,4.32,2.67,2.3760000000000003,-1.2039728043259361,2,3,6
23815,6.38,6.43,4.03,3.6008,0.009950330853168092,2,1,3
23816,7.4,7.46,4.47,4.476,0.41871033485818504,3,6,1
23817,6.77,6.86,4.17,4.116,0.1906203596086497,3,2,4
23818,5.33,5.28,3.26,3.0624,-0.579818495252942,3,6,3
23819,5.83,5.86,3.65,3.3988,-0.2484613592984996,2,4,2
23820,5.2,5.15,3.21,2.8325000000000005,-0.6348782724359695,4,4,4
23821,5.03,5.0,3.18,2.9499999999999997,-0.6931471805599453,2,6,1
23822,4.58,4.59,2.77,2.6163,-1.0498221244986778,4,2,6
23823,4.65,4.6,2.79,2.6679999999999997,-1.0216512475319814,3,4,2
23824,7.15,7.21,4.55,4.1818,0.4054651081081644,2,1,1
23825,4.59,4.62,2.81,2.6795999999999998,-1.0216512475319814,3,6,3
23826,8.26,8.19,5.0,4.7501999999999995,0.7178397931503168,3,1,3
23827,6.11,6.14,3.72,3.4997999999999996,-0.16251892949777494,4,5,2
23828,4.42,4.45,2.72,2.5364999999999998,-1.1394342831883648,4,3,2
23829,5.64,5.66,3.55,3.1696000000000004,-0.35667494393873245,4,0,4
23830,7.07,7.0,4.26,3.9899999999999998,0.23901690047049992,4,2,2
23831,6.6,6.57,4.11,3.8106,0.09531017980432493,3,6,1
23832,5.21,5.22,3.17,2.9232,-0.6733445532637656,4,3,6
23833,4.33,4.37,2.71,2.4035,-1.171182981502945,4,6,2
23834,7.03,6.98,4.38,3.9088000000000007,0.2700271372130602,1,1,3
23835,4.9,4.97,3.04,2.6838,-0.8209805520698302,4,5,3
23836,6.45,6.48,3.95,3.7584,0.009950330853168092,3,2,4
23837,4.33,4.35,2.66,2.61,-1.171182981502945,3,5,5
23838,4.37,4.42,2.67,2.6519999999999997,-1.171182981502945,2,1,3
23839,4.73,4.78,2.98,2.5812000000000004,-0.916290731874155,4,4,3
23840,6.11,6.07,3.9,3.5206,-0.10536051565782628,1,2,3
23841,6.4,6.36,4.06,3.7524,0.03922071315328133,1,4,2
23842,4.73,4.75,2.84,2.66,-0.9675840262617056,2,3,6
23843,4.25,4.28,2.65,2.4824,-1.2039728043259361,2,6,2
23844,5.19,5.24,3.19,2.9867999999999997,-0.6348782724359695,4,6,2
23845,4.64,4.68,2.8,2.7611999999999997,-0.9942522733438669,4,5,3
23846,5.81,5.9,3.44,3.8940000000000006,-0.35667494393873245,0,3,6
23847,5.73,5.71,3.55,3.4259999999999997,-0.35667494393873245,3,6,1
23848,7.51,7.47,4.5,4.407299999999999,0.4252677354043441,3,0,4
23849,5.06,5.07,3.18,3.0927000000000002,-0.6733445532637656,2,5,2
23850,4.52,4.57,2.76,2.6963,-1.0498221244986778,2,5,2
23851,6.68,6.63,4.16,3.7790999999999997,0.12221763272424911,3,5,1
23852,4.7,4.65,2.92,2.79,-0.916290731874155,3,3,5
23853,5.84,5.75,3.53,3.5075,-0.3011050927839216,3,2,1
23854,8.25,8.33,5.14,4.998,0.7793248768009977,2,5,0
23855,6.44,6.48,3.95,3.7584,0.0,3,5,1
23856,6.2,6.23,3.72,3.3642000000000003,-0.1743533871447778,2,6,2
23857,6.48,6.44,3.9,4.1216,0.009950330853168092,1,0,4
23858,6.88,6.82,4.16,4.092,0.1823215567939546,3,2,3
23859,5.16,5.19,3.19,2.8545000000000003,-0.6539264674066639,4,3,1
23860,5.69,5.73,3.51,3.2661,-0.35667494393873245,4,2,6
23861,5.09,5.05,3.21,2.8280000000000003,-0.6931471805599453,2,5,1
23862,6.67,6.7,4.09,3.8859999999999997,0.11332868530700327,3,3,7
23863,5.47,5.49,3.34,3.1292999999999997,-0.4942963218147801,4,4,5
23864,6.68,6.66,4.09,3.996,0.10436001532424286,4,2,1
23865,4.3,4.32,2.69,2.3760000000000003,-1.2039728043259361,4,3,7
23866,4.75,4.78,2.95,2.6768000000000005,-0.8915981192837836,4,2,4
23867,4.45,4.48,2.74,2.5984000000000003,-1.1086626245216111,3,1,5
23868,4.29,4.25,2.64,2.55,-1.2039728043259361,3,3,3
23869,5.18,5.21,3.17,3.0738999999999996,-0.6539264674066639,2,4,2
23870,4.8,4.82,2.97,2.6510000000000002,-0.8915981192837836,4,0,3
23871,6.8,6.87,4.25,3.8540700000000006,0.20701416938432612,4,3,5
23872,5.01,4.95,3.23,2.7720000000000002,-0.6931471805599453,0,5,3
23873,5.02,5.06,3.2,2.8336,-0.6931471805599453,2,1,2
23874,4.41,4.45,2.73,2.581,-1.1086626245216111,3,5,4
23875,7.54,7.58,4.74,4.1690000000000005,0.5306282510621704,4,4,3
23876,8.15,8.13,4.95,4.6341,0.6981347220709843,4,0,1
23877,4.43,4.4,2.71,2.4200000000000004,-1.1394342831883648,4,3,5
23878,6.34,6.38,4.01,3.7003999999999997,0.009950330853168092,1,4,1
23879,6.53,6.49,4.02,3.8291,0.04879016416943205,4,1,1
23880,4.67,4.72,2.83,2.7375999999999996,-0.9675840262617056,2,5,3
23881,6.44,6.41,4.03,3.7178,0.01980262729617973,3,1,2
23882,4.23,4.28,2.68,2.4824,-1.2039728043259361,2,2,4
23883,5.28,5.36,3.24,3.216,-0.616186139423817,1,6,3
23884,6.5,6.59,3.87,3.8880999999999997,0.009950330853168092,2,2,4
23885,4.35,4.32,2.73,2.5056,-1.1394342831883648,3,0,2
23886,5.31,5.22,3.13,3.393,-0.616186139423817,1,2,2
23887,4.41,4.37,2.6,2.5783,-1.2039728043259361,3,5,3
23888,4.4,4.38,2.76,2.4528000000000003,-1.1394342831883648,4,6,2
23889,7.0,7.08,4.4,4.0356,0.29266961396282004,4,0,1
23890,6.16,6.13,3.93,3.8005999999999998,-0.040821994520255166,1,6,1
23891,6.69,6.74,4.18,3.6396,0.131028262406404,4,2,2
23892,5.71,5.66,3.5,3.6790000000000003,-0.35667494393873245,1,4,2
23893,6.56,6.52,4.05,3.8467999999999996,0.04879016416943205,3,3,3
23894,4.41,4.38,2.75,2.4090000000000003,-1.1394342831883648,4,4,3
23895,7.31,7.37,4.55,4.2745999999999995,0.412109650826833,2,5,0
23896,5.11,5.06,3.15,2.9854,-0.6733445532637656,3,5,3
23897,5.26,5.28,3.23,3.0096,-0.5978370007556204,2,6,5
23898,4.8,4.9,2.98,2.6950000000000003,-0.8675005677047231,4,6,4
23899,7.47,7.45,4.5,4.47,0.43178241642553783,3,2,3
23900,4.44,4.47,2.75,2.5479,-1.1086626245216111,4,4,6
23901,5.18,5.2,3.17,2.964,-0.6539264674066639,4,5,3
23902,4.4,4.43,2.72,2.4365,-1.1394342831883648,4,4,3
23903,4.7,4.63,2.9,2.5928,-0.941608539858445,4,4,4
23904,6.74,6.66,4.16,3.996,0.12221763272424911,3,1,1
23905,5.3,5.33,3.28,2.9315,-0.579818495252942,4,2,6
23906,4.68,4.71,2.95,2.7318,-0.916290731874155,2,5,5
23907,4.44,4.48,2.8,2.5984000000000003,-1.0498221244986778,2,3,5
23908,4.36,4.31,2.63,2.4566999999999997,-1.2039728043259361,4,5,4
23909,6.95,6.88,4.15,4.128,0.1906203596086497,3,0,4
23910,6.43,6.46,3.98,3.6176000000000004,0.009950330853168092,4,3,3
23911,4.45,4.42,2.74,2.431,-1.1086626245216111,4,3,6
23912,6.47,6.51,4.0,3.7106999999999997,0.03922071315328133,4,4,5
23913,5.26,5.28,3.26,2.8512000000000004,-0.616186139423817,4,3,2
23914,8.06,8.03,5.04,4.657399999999999,0.7227059828014898,3,2,1
23915,5.22,5.3,3.25,2.968,-0.579818495252942,2,1,2
23916,6.74,6.66,4.2,3.9294,0.1906203596086497,3,3,1
23917,5.66,5.69,3.55,3.1295000000000006,-0.35667494393873245,4,3,1
23918,6.58,6.53,4.06,3.7874,0.058268908123975824,3,4,2
23919,4.78,4.81,2.92,2.6936,-0.916290731874155,4,5,3
23920,6.33,6.38,4.05,3.5728000000000004,0.009950330853168092,2,1,1
23921,5.37,5.41,3.33,3.0837,-0.527632742082372,2,6,6
23922,4.53,4.58,2.87,2.6563999999999997,-0.9942522733438669,2,5,3
23923,6.7,6.74,4.05,3.7744000000000004,0.09531017980432493,4,3,3
23924,4.43,4.45,2.79,2.581,-1.0788096613719298,2,5,3
23925,5.79,5.85,3.63,3.3344999999999994,-0.2876820724517809,2,5,2
23926,4.38,4.4,2.74,2.3760000000000003,-1.1394342831883648,4,1,4
23927,6.91,6.86,4.25,3.9101999999999997,0.2151113796169455,4,4,1
23928,5.66,5.61,3.51,3.1416000000000004,-0.35667494393873245,3,3,0
23929,6.48,6.44,3.95,3.6708,0.009950330853168092,3,4,1
23930,7.44,7.39,4.44,4.433999999999999,0.4054651081081644,3,2,4
23931,4.4,4.37,2.72,2.5345999999999997,-1.1394342831883648,3,1,4
23932,6.38,6.42,3.99,3.531,0.009950330853168092,2,4,2
23933,6.64,6.6,4.11,3.8279999999999994,0.11332868530700327,3,2,4
23934,4.7,4.64,2.93,2.784,-0.916290731874155,3,0,7
23935,4.67,4.7,2.96,2.773,-0.8915981192837836,1,0,4
23936,5.64,5.69,3.45,3.28882,-0.4155154439616658,2,5,4
23937,6.65,6.67,4.11,3.6685000000000003,0.10436001532424286,4,4,3
23938,4.29,4.32,2.69,2.3328,-1.2039728043259361,4,1,4
23939,7.47,7.44,5.07,4.2408,0.6043159668533296,0,2,0
23940,6.84,6.89,4.24,3.8584,0.20701416938432612,4,4,5
23941,5.09,5.05,3.19,2.929,-0.6931471805599453,3,4,4
23942,4.26,4.29,2.67,2.4024,-1.2039728043259361,2,4,5
23943,4.72,4.75,2.92,2.8024999999999998,-0.916290731874155,3,6,3
23944,4.31,4.37,2.69,2.5345999999999997,-1.171182981502945,3,4,3
23945,7.08,7.13,4.46,4.1354,0.3576744442718159,2,2,2
23946,4.37,4.38,2.73,2.3652,-1.1394342831883648,4,3,5
23947,6.28,6.25,4.09,3.5000000000000004,0.0,0,4,4
23948,5.27,5.23,3.28,2.9288000000000007,-0.579818495252942,4,2,3
23949,7.01,7.04,4.39,4.0127999999999995,0.30010459245033816,4,3,0
23950,4.29,4.27,2.61,2.6047,-1.2039728043259361,3,6,2
23951,6.17,6.15,3.87,3.567,-0.09431067947124129,3,2,3
23952,4.6,4.63,2.84,2.8706,-0.9675840262617056,2,6,3
23953,7.5,7.54,4.46,4.3732,0.4252677354043441,2,1,4
23954,6.73,6.63,4.25,4.2432,0.1906203596086497,1,4,1
23955,4.27,4.29,2.65,2.4882,-1.2039728043259361,4,2,6
23956,5.2,5.24,3.18,2.9344000000000006,-0.6539264674066639,4,3,4
23957,5.21,5.23,3.28,2.9811,-0.579818495252942,4,5,3
23958,3.92,3.95,2.47,2.291,-1.4271163556401458,2,5,5
23959,5.36,5.33,3.26,3.3046,-0.5447271754416722,1,5,2
23960,7.24,7.16,4.55,4.1528,0.412109650826833,2,5,4
23961,6.63,6.56,4.21,3.9359999999999995,0.13976194237515863,1,0,1
23962,6.56,6.59,4.03,3.7562999999999995,0.058268908123975824,4,4,5
23963,6.83,6.81,4.03,3.9497999999999993,0.131028262406404,3,1,2
23964,5.98,6.05,3.66,3.3275,-0.23572233352106983,4,4,2
23965,4.27,4.32,2.66,2.5488,-1.2039728043259361,2,5,5
23966,5.73,5.75,3.52,3.3924999999999996,-0.35667494393873245,3,0,2
23967,6.63,6.56,4.14,4.0016,0.10436001532424286,3,2,2
23968,5.71,5.73,3.56,3.1515000000000004,-0.342490308946776,4,1,3
23969,6.67,6.73,4.11,3.7688000000000006,0.11332868530700327,4,4,3
23970,8.28,8.24,5.08,4.8616,0.7419373447293773,3,1,2
23971,5.63,5.59,3.61,3.1862999999999997,-0.35667494393873245,1,1,2
23972,6.38,6.31,3.98,3.7228999999999997,0.0,3,5,3
23973,7.28,7.25,4.6,4.132499999999999,0.4054651081081644,2,0,5
23974,7.6,7.56,4.71,4.384799999999999,0.5068176023684519,4,4,0
23975,4.56,4.51,2.73,2.6157999999999997,-1.0788096613719298,3,3,3
23976,4.83,4.88,3.0,2.8792,-0.843970070294529,3,3,4
23977,4.72,4.76,2.94,2.618,-0.916290731874155,4,3,2
23978,5.69,5.64,3.57,3.0456,-0.342490308946776,3,3,3
23979,7.16,7.25,4.33,4.495,0.3364722366212129,2,3,3
23980,4.83,4.88,3.05,2.7328,-0.8209805520698302,2,1,4
23981,8.1,8.02,5.14,4.651599999999999,0.7323678937132266,1,1,1
23982,8.22,8.29,4.98,5.0154499999999995,0.7466879474879751,2,1,3
23983,5.26,5.19,3.12,3.1140000000000003,-0.6539264674066639,3,6,2
23984,6.94,6.88,4.34,3.9215999999999998,0.25464221837358075,4,5,1
23985,7.99,7.92,4.94,5.2272,0.6981347220709843,0,5,1
23986,6.42,6.35,3.95,3.6194999999999995,0.009950330853168092,2,4,1
23987,5.62,5.78,3.55,3.3524,-0.35667494393873245,2,4,2
23988,4.84,4.87,2.97,2.8733,-0.843970070294529,2,4,3
23989,5.92,5.86,3.65,3.2816000000000005,-0.2613647641344075,4,4,1
23990,6.22,6.24,3.9,3.4320000000000004,-0.08338160893905101,4,3,2
23991,6.46,6.41,3.96,3.5255000000000005,0.0,4,4,5
23992,4.8,4.82,2.99,2.6028000000000002,-0.8675005677047231,4,3,3
23993,7.33,7.29,4.56,4.3011,0.412109650826833,3,5,2
23994,4.03,4.11,2.53,2.3838,-1.3862943611198906,2,5,5
23995,6.31,6.22,4.16,3.1722,0.0,0,5,3
23996,6.24,6.3,3.73,3.843,-0.10536051565782628,2,5,1
23997,4.71,4.68,2.06,2.6208,-0.9675840262617056,4,5,5
23998,8.27,8.19,5.04,4.6682999999999995,0.7371640659767196,4,1,1
23999,7.87,7.94,5.0,4.367000000000001,0.6981347220709843,1,2,3
24000,7.19,7.26,4.55,3.9204000000000003,0.4054651081081644,1,5,2
24001,4.36,4.38,2.6,2.6279999999999997,-1.2039728043259361,4,5,6
24002,5.37,5.36,3.27,3.0552,-0.5621189181535413,4,5,5
24003,5.35,5.39,3.07,3.1800999999999995,-0.6539264674066639,0,4,4
24004,4.21,4.27,2.62,2.5192999999999994,-1.2378743560016174,2,5,4
24005,5.01,5.08,3.24,2.7940000000000005,-0.6931471805599453,1,6,4
24006,7.46,7.42,4.44,4.6004,0.412109650826833,3,0,1
24007,6.97,6.92,4.2,4.2904,0.23111172096338664,3,1,2
24008,4.2,4.23,2.66,2.3688000000000007,-1.2039728043259361,1,3,5
24009,6.67,6.62,4.12,3.7072000000000003,0.09531017980432493,4,1,3
24010,6.83,6.78,4.19,3.8646,0.1823215567939546,4,5,6
24011,4.67,4.7,3.01,2.679,-0.916290731874155,2,6,4
24012,5.12,5.09,3.15,3.0031,-0.6733445532637656,3,5,2
24013,5.09,5.14,3.16,2.8784,-0.6931471805599453,2,6,1
24014,4.51,4.56,2.79,2.508,-1.0498221244986778,4,4,6
24015,4.49,4.54,2.79,2.5197000000000003,-1.0788096613719298,4,3,2
24016,7.51,7.57,4.53,4.3906,0.412109650826833,2,5,3
24017,6.35,6.28,3.93,3.6424,0.009950330853168092,3,4,2
24018,5.07,5.11,3.16,2.9638,-0.6931471805599453,4,4,5
24019,5.67,5.65,3.51,3.3335,-0.3856624808119846,3,5,2
24020,5.59,5.49,3.57,3.4038,-0.35667494393873245,0,3,0
24021,5.7,5.76,3.55,3.2256,-0.3285040669720361,4,3,2
24022,8.51,8.48,5.22,4.8336,0.8329091229351039,4,3,1
24023,5.76,5.74,3.29,3.7884,-0.35667494393873245,0,5,2
24024,7.45,7.63,4.73,4.2728,0.5068176023684519,4,5,1
24025,4.71,4.74,2.92,2.607,-0.916290731874155,4,4,5
24026,3.9,3.93,2.43,2.2794,-1.4696759700589417,2,5,6
